,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,jpg_url,favorite_count,retweets,user_followers,friends_count,dog_stage,dog_breed,confidence_level
714,761004547850530816,2016-08-04 01:03:17,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,10,Bo,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,12254.0,3864.0,6513981.0,103.0,None,golden_retriever,0.735163
715,760893934457552897,2016-08-03 17:43:45,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,10,Wishes,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,4157.0,1084.0,6513981.0,103.0,doggo,Blenheim_spaniel,0.113992
716,760656994973933572,2016-08-03 02:02:14,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11,10,Rose,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,7189.0,2153.0,6513981.0,103.0,None,golden_retriever,0.760546
717,760641137271070720,2016-08-03 00:59:13,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,12,10,Theo,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,5384.0,1447.0,6513981.0,103.0,None,NaN,0.0
718,760539183865880579,2016-08-02 18:14:06,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,12,10,Atlas,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,8246.0,4056.0,6513982.0,103.0,None,Samoyed,0.988013
719,760290219849637889,2016-08-02 01:44:48,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,13,10,Rocco,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,29114.0,12829.0,6513982.0,103.0,None,Old_English_sheepdog,0.3022
720,760252756032651264,2016-08-01 23:15:56,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,4,10,Fido,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,4276.0,968.0,6513983.0,103.0,None,NaN,0.0
721,760190180481531904,2016-08-01 19:07:17,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,10,10,Sadie,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,6206.0,2023.0,6513984.0,103.0,None,NaN,0.0
722,759923798737051648,2016-08-01 01:28:46,Twitter for iPhone,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,10,10,,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,15974.0,6355.0,6513987.0,103.0,None,Labrador_retriever,0.324579
723,759846353224826880,2016-07-31 20:21:02,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11,10,Kirby,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,7297.0,2214.0,6513987.0,103.0,None,Sussex_spaniel,0.355395
724,759793422261743616,2016-07-31 16:50:42,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12,10,Maggie,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,6493.0,2130.0,6513987.0,103.0,doggo,golden_retriever,0.985876
725,759566828574212096,2016-07-31 01:50:18,Twitter for iPhone,RT @dog_rates: This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10,10,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,0.0,23699.0,6513987.0,103.0,None,Labrador_retriever,0.967397
726,759557299618865152,2016-07-31 01:12:26,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,10,10,Emma,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,5104.0,1314.0,6513987.0,103.0,None,golden_retriever,0.763333
727,759447681597108224,2016-07-30 17:56:51,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11,10,Oakley,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,9249.0,2745.0,6513987.0,103.0,None,kuvasz,0.223148
728,759197388317847553,2016-07-30 01:22:17,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,12,10,Luna,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,6595.0,2168.0,6513987.0,103.0,None,kuvasz,0.5113409999999999
729,759159934323924993,2016-07-29 22:53:27,Twitter for iPhone,"RT @dog_rates: AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",11,10,,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,0.0,1311.0,6513987.0,103.0,None,Irish_terrier,0.254856
730,759099523532779520,2016-07-29 18:53:24,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,7,10,Toby,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,15796.0,4687.0,6513987.0,103.0,None,Shetland_sheepdog,0.12903399999999998
731,759047813560868866,2016-07-29 15:27:55,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11,10,Spencer,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,7086.0,2254.0,6513987.0,103.0,None,Labrador_retriever,0.778546
732,758854675097526272,2016-07-29 02:40:28,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",11,10,Lilli,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,3853.0,996.0,6513987.0,103.0,None,Old_English_sheepdog,0.0237914
733,758828659922702336,2016-07-29 00:57:05,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,10,,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,12161.0,4272.0,6513987.0,103.0,doggo,Chesapeake_Bay_retriever,0.480048
734,758740312047005698,2016-07-28 19:06:01,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12,10,Boston,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,6227.0,1781.0,6513988.0,103.0,None,Chesapeake_Bay_retriever,0.848514
735,758474966123810816,2016-07-28 01:31:38,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11,10,Brandonald,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,4145.0,1106.0,6513988.0,103.0,None,Pembroke,0.546145
736,758467244762497024,2016-07-28 01:00:57,Twitter for iPhone,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,165,150,,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,5222.0,2482.0,6513988.0,103.0,None,Labrador_retriever,0.4363770000000001
737,758405701903519748,2016-07-27 20:56:24,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10,10,Odie,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,5653.0,2144.0,6513989.0,103.0,None,Chesapeake_Bay_retriever,0.702954
738,758355060040593408,2016-07-27 17:35:10,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11,10,Corey,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,3724.0,1209.0,6513990.0,103.0,None,Pembroke,0.987643
739,758041019896193024,2016-07-26 20:47:17,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,9,10,,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,2950.0,423.0,6513990.0,103.0,None,Cardigan,0.0512653
740,757741869644341248,2016-07-26 00:58:34,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,10,10,Leonard,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,7475.0,3616.0,6513990.0,103.0,None,Old_English_sheepdog,0.128899
741,757729163776290825,2016-07-26 00:08:05,Twitter for iPhone,RT @dog_rates: This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11,10,Chompsky,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,0.0,9082.0,6513990.0,103.0,None,schipperke,0.0455186
742,757725642876129280,2016-07-25 23:54:05,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11,10,Beckham,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,4939.0,1364.0,6513990.0,103.0,None,Labrador_retriever,0.128128
743,757611664640446465,2016-07-25 16:21:11,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12,10,Cooper,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,4947.0,1245.0,6513990.0,103.0,None,bluetick,0.829259
744,757597904299253760,2016-07-25 15:26:30,Twitter for iPhone,RT @jon_hill987: @dog_rates There is a cunningly disguised pupper here mate! 11/10 at least. https://t.co/7boff8zojZ,11,10,,https://pbs.twimg.com/media/CoOGZjiWAAEMKGx.jpg,0.0,324.0,6513990.0,103.0,None,NaN,0.0
745,757596066325864448,2016-07-25 15:19:12,Twitter for iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,4,10,,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,4736.0,1181.0,6513990.0,103.0,None,NaN,0.0
746,757400162377592832,2016-07-25 02:20:45,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13,10,,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,16459.0,7596.0,6513990.0,103.0,None,golden_retriever,0.0878003
747,757393109802180609,2016-07-25 01:52:43,Twitter for iPhone,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10,10,,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,6336.0,1948.0,6513990.0,103.0,doggo,Labrador_retriever,0.787125
748,757354760399941633,2016-07-24 23:20:20,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",8,10,Devón,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,4912.0,1587.0,6513990.0,103.0,None,Italian_greyhound,0.914667
749,756998049151549440,2016-07-23 23:42:53,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11,10,Oliver,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,6807.0,2218.0,6513990.0,103.0,None,golden_retriever,0.678555
750,756939218950160384,2016-07-23 19:49:07,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,10,Jax,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,7218.0,2237.0,6513990.0,103.0,None,golden_retriever,0.790371
751,756651752796094464,2016-07-23 00:46:50,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11,10,Gert,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,5510.0,1477.0,6513990.0,103.0,None,Pembroke,0.294808
752,756526248105566208,2016-07-22 16:28:07,Twitter for iPhone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,11310.0,4054.0,6513990.0,103.0,doggo,NaN,0.0
753,756303284449767430,2016-07-22 01:42:09,Twitter for iPhone,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11,10,,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,4288.0,1202.0,6513990.0,103.0,None,golden_retriever,0.981652
754,756288534030475264,2016-07-22 00:43:32,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12,10,,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,45589.0,19390.0,6513990.0,103.0,None,French_bulldog,0.032492200000000006
755,756275833623502848,2016-07-21 23:53:04,Twitter for iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,10,,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,6996.0,1706.0,6513990.0,103.0,None,Airedale,0.602957
756,755955933503782912,2016-07-21 02:41:54,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,10,,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,7954.0,3208.0,6513990.0,103.0,None,Pekinese,0.596882
757,755206590534418437,2016-07-19 01:04:16,Twitter for iPhone,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,14,10,,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,17875.0,5999.0,6513991.0,103.0,doggo,NaN,0.0
758,755110668769038337,2016-07-18 18:43:07,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13,10,Watson,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,23013.0,12338.0,6513992.0,103.0,None,Labrador_retriever,0.708974
759,754874841593970688,2016-07-18 03:06:01,Twitter for iPhone,RT @dog_rates: This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11,10,Rubio,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,0.0,8946.0,6513992.0,103.0,None,pug,0.27220500000000003
760,754856583969079297,2016-07-18 01:53:28,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11,10,Winnie,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,7459.0,2805.0,6513992.0,103.0,None,golden_retriever,0.8723850000000001
761,754747087846248448,2016-07-17 18:38:22,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,12,10,Keith,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,2797.0,582.0,6513992.0,103.0,None,NaN,0.0
762,754482103782404096,2016-07-17 01:05:25,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,10,10,Milo,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,5755.0,2163.0,6513992.0,103.0,None,NaN,0.0
763,754449512966619136,2016-07-16 22:55:55,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11,10,Dex,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,4079.0,820.0,6513996.0,103.0,None,beagle,0.858513
764,754120377874386944,2016-07-16 01:08:03,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10,10,,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,8505.0,2598.0,6513996.0,103.0,None,chow,0.168909
765,754011816964026368,2016-07-15 17:56:40,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,12,10,Charlie,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,9551.0,4013.0,6513996.0,103.0,None,French_bulldog,0.600985
766,753655901052166144,2016-07-14 18:22:23,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10,10,,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,6339.0,2430.0,6513996.0,103.0,None,miniature_pinscher,0.456092
767,753420520834629632,2016-07-14 02:47:04,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,11,10,,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,8585.0,3982.0,6513996.0,103.0,None,NaN,0.0
768,753398408988139520,2016-07-14 01:19:12,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12,10,Scout,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,6282.0,2136.0,6513996.0,103.0,None,whippet,0.163794
769,753375668877008896,2016-07-13 23:48:51,Twitter for iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,8,10,Hank,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,8256.0,2594.0,6513996.0,103.0,None,bluetick,0.36007100000000003
770,753294487569522689,2016-07-13 18:26:16,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11,10,Ace,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,3691.0,1160.0,6513996.0,103.0,None,chow,0.194773
771,753026973505581056,2016-07-13 00:43:15,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10,10,Tayzie,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,4220.0,1086.0,6513996.0,103.0,None,Pembroke,0.868511
772,752917284578922496,2016-07-12 17:27:23,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11,10,Grizzie,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,7453.0,1746.0,6513996.0,103.0,None,German_shepherd,0.609283
773,752682090207055872,2016-07-12 01:52:49,Twitter for iPhone,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,6527.0,1791.0,6513996.0,103.0,doggo,German_shepherd,0.299966
774,752660715232722944,2016-07-12 00:27:52,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,4790.0,1751.0,6513996.0,103.0,doggo,English_setter,0.0505118
775,752519690950500352,2016-07-11 15:07:30,Twitter for iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,7997.0,3824.0,6513996.0,103.0,None,Labrador_retriever,1.00288e-05
776,752334515931054080,2016-07-11 02:51:40,Twitter for iPhone,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,4143.0,1233.0,6513996.0,103.0,doggo,Bedlington_terrier,0.399163
777,752309394570878976,2016-07-11 01:11:51,Twitter for iPhone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,0.0,18568.0,6513996.0,103.0,None,golden_retriever,0.181351
778,752173152931807232,2016-07-10 16:10:29,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12,10,Brody,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,6454.0,2054.0,6513996.0,103.0,None,Labrador_retriever,0.527659
779,751937170840121344,2016-07-10 00:32:46,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,10,Ruby,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,5664.0,1495.0,6513996.0,103.0,None,Lakeland_terrier,0.4241680000000001
780,751830394383790080,2016-07-09 17:28:29,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,10,Tucker,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,6298.0,2171.0,6513996.0,103.0,None,chow,0.703569
781,751598357617971201,2016-07-09 02:06:27,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13,10,Toby,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,8557.0,3363.0,6513996.0,103.0,None,toy_poodle,0.757756
782,751583847268179968,2016-07-09 01:08:47,Twitter for iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,10,,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,4788.0,1242.0,6513996.0,103.0,doggo,dalmatian,0.8683040000000001
783,751538714308972544,2016-07-08 22:09:27,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10,10,Max,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,5453.0,1407.0,6513996.0,103.0,None,Labrador_retriever,0.516257
784,751456908746354688,2016-07-08 16:44:23,Twitter for iPhone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,3474.0,1103.0,6513996.0,103.0,None,golden_retriever,0.714409
785,751251247299190784,2016-07-08 03:07:09,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10,10,Gilbert,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,13558.0,6538.0,6513996.0,103.0,None,Walker_hound,0.178852
786,751205363882532864,2016-07-08 00:04:50,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12,10,,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,6831.0,2035.0,6513996.0,103.0,None,Labrador_retriever,0.947164
787,751132876104687617,2016-07-07 19:16:47,Twitter for iPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,10,Cooper,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,5521.0,1452.0,6513997.0,103.0,None,Labrador_retriever,0.92939
788,750868782890057730,2016-07-07 01:47:22,Twitter for iPhone,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,10,Milo,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,5193.0,1552.0,6513997.0,103.0,None,toy_poodle,0.912648
789,750719632563142656,2016-07-06 15:54:42,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12,10,Meyer,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,14332.0,5606.0,6513997.0,103.0,None,Pembroke,0.972587
790,750506206503038976,2016-07-06 01:46:38,Twitter for iPhone,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,8,10,Malcolm,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,4830.0,1281.0,6513997.0,103.0,None,NaN,0.0
791,750429297815552001,2016-07-05 20:41:01,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,10,Arnie,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,14293.0,4813.0,6513999.0,103.0,None,golden_retriever,0.964929
792,750383411068534784,2016-07-05 17:38:41,Twitter for iPhone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,10,Zoe,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,4917.0,1272.0,6514000.0,103.0,None,Border_collie,0.672791
793,750147208377409536,2016-07-05 02:00:06,Twitter for iPhone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13,10,,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,3346.0,1073.0,6514000.0,103.0,None,pug,0.977765
794,750132105863102464,2016-07-05 01:00:05,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11,10,Stewie,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,3927.0,1403.0,6514000.0,103.0,None,toy_poodle,0.4780180000000001
795,750117059602808832,2016-07-05 00:00:18,Twitter for iPhone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,10,10,Calvin,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,4671.0,1439.0,6514000.0,103.0,None,Shih-Tzu,0.814405
796,750101899009982464,2016-07-04 23:00:03,Twitter for iPhone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11,10,Lilah,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,3297.0,935.0,6514000.0,103.0,None,golden_retriever,0.316704
797,750086836815486976,2016-07-04 22:00:12,TweetDeck,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12,10,Spanky,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,2349.0,606.0,6514000.0,103.0,None,pug,0.978277
